id,county,gender,description,price,quantity,total,trnref,sdatetime,paymentmode,branch,transaction_id,dob_new,supermarket_name,branch_name,county_name,sub_county_name,month_date,total_new,quantity_new,price_new,customer_type,month_name,year,quarter_date,age,age_group,item_type,class_name,subclass_name,nova,standard_uom,uom_criteria,conversion,quantity_uom,price_uom,class_name_uom,weight
,NAK,,AKIYDA WHITE BREAD 600G,70,1.0,724,3052,2020-11-08,MPESA,001_003,001_003-3052,,A,A1,Nakuru,Gilgil,2020-11-01,70.0,1,70.0,No-Loyalty card,November,2020,2020.4,,,Food Item,BREADS,WHITE BREAD,Ultra-processed foods,KGS,600G,0.6,0.6,116.66666666666669,BREADS (KGS),1
,NAK,,BROWN BREAD 600G,59,1.0,724,3052,2020-11-08,MPESA,001_003,001_003-3052,,A,A1,Nakuru,Gilgil,2020-11-01,59.0,1,59.0,No-Loyalty card,November,2020,2020.4,,,Food Item,BREADS,BROWN BREAD,Ultra-processed foods,KGS,600G,0.6,0.6,98.33333333333334,BREADS (KGS),1
,NAK,,EDEN TEA 100G,44,1.0,894,3053,2020-11-08,Credit Card,001_003,001_003-3053,,A,A1,Nakuru,Gilgil,2020-11-01,44.0,1,44.0,No-Loyalty card,November,2020,2020.4,,,Food Item,TEA,TEA - UNSWEETENED WITHOUT MILK,Unprocessed/Minimally processed foods,KGS,100G,0.1,0.1,440.0,TEA (KGS),5
,NAK,,COWBOY 1KG,189,1.0,1614,3054,2020-11-08,Cash,001_003,001_003-3054,,A,A1,Nakuru,Gilgil,2020-11-01,189.0,1,189.0,No-Loyalty card,November,2020,2020.4,,,Food Item,COOKING FAT,VEGETABLE FAT,Processed Culinary Ingredients,KGS,1KG,1.0,1.0,189.0,COOKING FAT (KGS),3
,NAK,,DELAMARE YOGHURT VANILLA 500ML TR,95,1.0,1614,3054,2020-11-08,Cash,001_003,001_003-3054,,A,A1,Nakuru,Gilgil,2020-11-01,95.0,1,95.0,No-Loyalty card,November,2020,2020.4,,,Food Item,FLAVOURED/FRUIT YOGHURT,FLAVOURED/FRUIT YOGHURT,Ultra-processed foods,LTRS,500ML,0.5,0.5,190.0,FLAVOURED/FRUIT YOGHURT (LTRS),1
,NAK,,NUTRIPRO INSTANT FAMILY PORRIDGE WIMBI 1KG,195,1.0,1614,3054,2020-11-08,Cash,001_003,001_003-3054,,A,A1,Nakuru,Gilgil,2020-11-01,195.0,1,195.0,No-Loyalty card,November,2020,2020.4,,,Food Item,PORRIDGE FLOUR,PORRIDGE FLOUR - MILLET,Unprocessed/Minimally processed foods,KGS,1KG,1.0,1.0,195.0,PORRIDGE FLOUR (KGS),5
,NAK,,CAL N/OWN PILAU MASALA 50G JAR GROUNDED,119,1.0,1614,3054,2020-11-08,Cash,001_003,001_003-3054,,A,A1,Nakuru,Gilgil,2020-11-01,119.0,1,119.0,No-Loyalty card,November,2020,2020.4,,,Food Item,HERBS AND SPICES,SPICES - PILAU MASALA,Unprocessed/Minimally processed foods,KGS,50G,0.05,0.05,2380.0,HERBS AND SPICES (KGS),5
,NAK,,SUNFRESH SAUCE 250G PL BTL,48,1.0,1614,3054,2020-11-08,Cash,001_003,001_003-3054,,A,A1,Nakuru,Gilgil,2020-11-01,48.0,1,48.0,No-Loyalty card,November,2020,2020.4,,,Food Item,TABLE SAUCES,TOMATO SAUCE,Ultra-processed foods,KGS,250G,0.25,0.25,192.0,TABLE SAUCES (KGS),1
,NAK,,DELICIOUS DELIGHT MANDAZI 200GM,29,1.0,1614,3054,2020-11-08,Cash,001_003,001_003-3054,,A,A1,Nakuru,Gilgil,2020-11-01,29.0,1,29.0,No-Loyalty card,November,2020,2020.4,,,Food Item,PASTRIES,PASTRIES - MANDAZI,Ultra-processed foods,KGS,200GM,0.2,0.2,145.0,PASTRIES (KGS),1
,NAK,,MARBLE SLICES 150G MILL BAKERS,41,1.0,1614,3054,2020-11-08,Cash,001_003,001_003-3054,,A,A1,Nakuru,Gilgil,2020-11-01,41.0,1,41.0,No-Loyalty card,November,2020,2020.4,,,Food Item,MARBLE CAKES,MARBLE CAKES,Ultra-processed foods,KGS,150G,0.15,0.15,273.33333333333337,MARBLE CAKES (KGS),1
,NAK,,MB PAWPAW FRUIT /KG,115,0.55,1614,3054,2020-11-08,Cash,001_003,001_003-3054,,A,A1,Nakuru,Gilgil,2020-11-01,63.25000000000001,1,63.25000000000001,No-Loyalty card,November,2020,2020.4,,,Food Item,FRUITS,PAW PAWS,Unprocessed/Minimally processed foods,KGS, /KG,1.0,0.55,115.0,FRUITS (KGS),5
,NAK,,BEEF MINCED HUBERS (LEAL) KITE,650,0.16,1614,3054,2020-11-08,Cash,001_003,001_003-3054,,A,A1,Nakuru,Gilgil,2020-11-01,104.0,1,104.0,No-Loyalty card,November,2020,2020.4,,,Food Item,RED MEAT,BEEF MINCE,Unprocessed/Minimally processed foods,KGS,,,0.16,650.0,RED MEAT (KGS),5
,NAK,,TIC TAC ORANGE 16GM,50,1.0,50,3056,2020-11-08,Cash,001_003,001_003-3056,,A,A1,Nakuru,Gilgil,2020-11-01,50.0,1,50.0,No-Loyalty card,November,2020,2020.4,,,Food Item,CANDY AND CONFECTIONERY,SWEETS/CANDY,Ultra-processed foods,KGS,16GM,0.016,0.016,3125.0,CANDY AND CONFECTIONERY (KGS),1
,NAK,,CRIBAZ TOMATO CRISPS 100G/95G NORDA,75,1.0,1109,3057,2020-11-08,MPESA,001_003,001_003-3057,,A,A1,Nakuru,Gilgil,2020-11-01,75.0,1,75.0,No-Loyalty card,November,2020,2020.4,,,Food Item,SWEET AND SAVOURY SNACKS,POTATO CRISPS,Ultra-processed foods,KGS,100G,0.1,0.1,750.0,SWEET AND SAVOURY SNACKS (KGS),1
,NAK,,MINUTE MAID APPLE DELIGHT 400ML PL BTL,70,1.0,300,3059,2020-11-08,Cash,001_003,001_003-3059,,A,A1,Nakuru,Gilgil,2020-11-01,70.0,1,70.0,No-Loyalty card,November,2020,2020.4,,,Food Item,FRUIT DRINKS/SWEETENED JUICES & BOTTLED TEAS,FRUIT DRINKS/SWEETENED JUICE,Ultra-processed foods,LTRS,400ML,0.4,0.4,175.0,FRUIT DRINKS/SWEETENED JUICES & BOTTLED TEAS (LTRS),1
,NAK,,TEA SCONES 200G,40,1.0,300,3059,2020-11-08,Cash,001_003,001_003-3059,,A,A1,Nakuru,Gilgil,2020-11-01,40.0,1,40.0,No-Loyalty card,November,2020,2020.4,,,Food Item,PASTRIES,PASTRIES - SCONES,Ultra-processed foods,KGS,200G,0.2,0.2,200.0,PASTRIES (KGS),1
,NAK,,DL BEEF SMOKIE PC,30,2.0,300,3059,2020-11-08,Cash,001_003,001_003-3059,,A,A1,Nakuru,Gilgil,2020-11-01,60.0,2,30.0,No-Loyalty card,November,2020,2020.4,,,Food Item,FAST FOODS,PRE-PREPARED BEEF SMOKIE,Ultra-processed foods,PCS,,,2.0,30.0,FAST FOODS (PCS),1
,NAK,,DL BEEF BURGAR PC,130,1.0,300,3059,2020-11-08,Cash,001_003,001_003-3059,,A,A1,Nakuru,Gilgil,2020-11-01,130.0,1,130.0,No-Loyalty card,November,2020,2020.4,,,Food Item,FAST FOODS,PRE-PREPARED BEEF BURGER,Ultra-processed foods,PCS,,,1.0,130.0,FAST FOODS (PCS),1
,NAK,,CERELAC WHEAT 50G SATCHET,50,1.0,417,3060,2020-11-08,Cash,001_003,001_003-3060,,A,A1,Nakuru,Gilgil,2020-11-01,50.0,1,50.0,No-Loyalty card,November,2020,2020.4,,,Food Item,BABY FOODS - WHEAT CEREALS,BABY/INFANT WHEAT CEREALS,Ultra-processed foods,KGS,50G,0.05,0.05,1000.0,BABY FOODS - WHEAT CEREALS (KGS),1
,NAK,,WEETABIX SINGLE SERVE 37G,23,2.0,417,3060,2020-11-08,Cash,001_003,001_003-3060,,A,A1,Nakuru,Gilgil,2020-11-01,46.0,2,23.0,No-Loyalty card,November,2020,2020.4,,,Food Item,BREAKFAST CEREALS,WHEAT BISCUIT CEREALS,Ultra-processed foods,KGS,37G,0.037,0.074,621.6216216216217,BREAKFAST CEREALS (KGS),1
,NAK,,H.O.MANJI HEB MILK & EGG 80G,20,1.0,417,3060,2020-11-08,Cash,001_003,001_003-3060,,A,A1,Nakuru,Gilgil,2020-11-01,20.0,1,20.0,No-Loyalty card,November,2020,2020.4,,,Food Item,"COOKIES, BISCUITS AND WAFERS",BISCUITS,Ultra-processed foods,KGS,80G,0.08,0.08,250.0,"COOKIES, BISCUITS AND WAFERS (KGS)",1
,NAK,,STANDARD MADEIRA 500G MILL BAKERS,122,1.0,417,3060,2020-11-08,Cash,001_003,001_003-3060,,A,A1,Nakuru,Gilgil,2020-11-01,122.0,1,122.0,No-Loyalty card,November,2020,2020.4,,,Food Item,FRUIT DRINKS/SWEETENED JUICES & BOTTLED TEAS,FRUIT DRINKS/SWEETENED JUICE,Ultra-processed foods,LTRS,500G,0.5,0.5,244.0,FRUIT DRINKS/SWEETENED JUICES & BOTTLED TEAS (LTRS),1
,NAK,,WHITE BREAD 400G.,39,1.0,39,3062,2020-11-08,Cash,001_003,001_003-3062,,A,A1,Nakuru,Gilgil,2020-11-01,39.0,1,39.0,No-Loyalty card,November,2020,2020.4,,,Food Item,BREADS,WHITE BREAD,Ultra-processed foods,KGS,400G,0.4,0.4,97.5,BREADS (KGS),1
,NAK,,FRESH FRI 1L,177,1.0,573,3064,2020-11-08,Cash,001_003,001_003-3064,,A,A1,Nakuru,Gilgil,2020-11-01,177.0,1,177.0,No-Loyalty card,November,2020,2020.4,,,Food Item,COOKING OIL,VEGETABLE OIL,Processed Culinary Ingredients,LTRS,1L,1.0,1.0,177.0,COOKING OIL (LTRS),3
,NAK,,MAMA MAIZE 2KG,94,1.0,573,3064,2020-11-08,Cash,001_003,001_003-3064,,A,A1,Nakuru,Gilgil,2020-11-01,94.0,1,94.0,No-Loyalty card,November,2020,2020.4,,,Food Item,MAIZE/CORN FLOUR,MAIZE FLOUR,Unprocessed/Minimally processed foods,KGS,2KG,2.0,2.0,47.0,MAIZE/CORN FLOUR (KGS),5
,NAK,,H.O.MANJI SO NICE 100G,28,1.0,573,3064,2020-11-08,Cash,001_003,001_003-3064,,A,A1,Nakuru,Gilgil,2020-11-01,28.0,1,28.0,No-Loyalty card,November,2020,2020.4,,,Food Item,"COOKIES, BISCUITS AND WAFERS",BISCUITS,Ultra-processed foods,KGS,100G,0.1,0.1,280.0,"COOKIES, BISCUITS AND WAFERS (KGS)",1
,NAK,,ZESTA HOT & SWEET SAUCE 420G,105,1.0,573,3064,2020-11-08,Cash,001_003,001_003-3064,,A,A1,Nakuru,Gilgil,2020-11-01,105.0,1,105.0,No-Loyalty card,November,2020,2020.4,,,Food Item,TABLE SAUCES,CHILLI/HOT SAUCE,Ultra-processed foods,KGS,420G,0.42,0.42,250.0,TABLE SAUCES (KGS),1
,NAK,,COWBOY 500G,95,1.0,2051,3065,2020-11-08,MPESA,001_003,001_003-3065,,A,A1,Nakuru,Gilgil,2020-11-01,95.0,1,95.0,No-Loyalty card,November,2020,2020.4,,,Food Item,COOKING FAT,VEGETABLE FAT,Processed Culinary Ingredients,KGS,500G,0.5,0.5,190.0,COOKING FAT (KGS),3
,NAK,,B/SIDE DAIRY BEST 500ML (FINO),53,3.0,2051,3065,2020-11-08,MPESA,001_003,001_003-3065,,A,A1,Nakuru,Gilgil,2020-11-01,159.0,3,53.0,No-Loyalty card,November,2020,2020.4,,,Food Item,WHOLE MILK,FRESH MILK,Unprocessed/Minimally processed foods,LTRS,500ML,0.5,1.5,106.0,WHOLE MILK (LTRS),5
,NAK,,KINANGOP ESL LONG LIFE MILK 500ML,45,2.0,2051,3065,2020-11-08,MPESA,001_003,001_003-3065,,A,A1,Nakuru,Gilgil,2020-11-01,90.0,2,45.0,No-Loyalty card,November,2020,2020.4,,,Food Item,WHOLE MILK,LONG LIFE/UHT MILK,Unprocessed/Minimally processed foods,LTRS,500ML,0.5,1.0,90.0,WHOLE MILK (LTRS),5
,NAK,,DELAMARE PREM PEAR CARAM YOGHURT 250ML CUP,55,2.0,2051,3065,2020-11-08,MPESA,001_003,001_003-3065,,A,A1,Nakuru,Gilgil,2020-11-01,110.0,2,55.0,No-Loyalty card,November,2020,2020.4,,,Food Item,FLAVOURED/FRUIT YOGHURT,FLAVOURED/FRUIT YOGHURT,Ultra-processed foods,LTRS,250ML,0.25,0.5,220.0,FLAVOURED/FRUIT YOGHURT (LTRS),1
,NAK,,DISNEY VANILLA YOGHURT 250ML CUP,65,1.0,2051,3065,2020-11-08,MPESA,001_003,001_003-3065,,A,A1,Nakuru,Gilgil,2020-11-01,65.0,1,65.0,No-Loyalty card,November,2020,2020.4,,,Food Item,FLAVOURED/FRUIT YOGHURT,FLAVOURED/FRUIT YOGHURT,Ultra-processed foods,LTRS,250ML,0.25,0.25,260.0,FLAVOURED/FRUIT YOGHURT (LTRS),1
,NAK,,SOKO HOME BAKING 2KG,116,1.0,2051,3065,2020-11-08,MPESA,001_003,001_003-3065,,A,A1,Nakuru,Gilgil,2020-11-01,116.0,1,116.0,No-Loyalty card,November,2020,2020.4,,,Food Item,WHEAT FLOUR,WHEAT FLOUR,Unprocessed/Minimally processed foods,KGS,2KG,2.0,2.0,58.0,WHEAT FLOUR (KGS),5
,NAK,,AJAB MAIZE MEAL 2KG,112,1.0,2051,3065,2020-11-08,MPESA,001_003,001_003-3065,,A,A1,Nakuru,Gilgil,2020-11-01,112.0,1,112.0,No-Loyalty card,November,2020,2020.4,,,Food Item,MAIZE/CORN FLOUR,MAIZE FLOUR,Unprocessed/Minimally processed foods,KGS,2KG,2.0,2.0,56.0,MAIZE/CORN FLOUR (KGS),5
,NAK,,MARA SUGAR 2KG WHITE,210,1.0,2051,3065,2020-11-08,MPESA,001_003,001_003-3065,,A,A1,Nakuru,Gilgil,2020-11-01,210.0,1,210.0,No-Loyalty card,November,2020,2020.4,,,Food Item,SUGAR,WHITE SUGAR,Processed Culinary Ingredients,KGS,2KG,2.0,2.0,105.0,SUGAR (KGS),3
,NAK,,AFIA JUICE MANGO 500ML,65,1.0,2051,3065,2020-11-08,MPESA,001_003,001_003-3065,,A,A1,Nakuru,Gilgil,2020-11-01,65.0,1,65.0,No-Loyalty card,November,2020,2020.4,,,Food Item,FRUIT DRINKS/SWEETENED JUICES & BOTTLED TEAS,FRUIT DRINKS/SWEETENED JUICE,Ultra-processed foods,LTRS,500ML,0.5,0.5,130.0,FRUIT DRINKS/SWEETENED JUICES & BOTTLED TEAS (LTRS),1
,NAK,,WHITE BREAD 400G.,39,1.0,2051,3065,2020-11-08,MPESA,001_003,001_003-3065,,A,A1,Nakuru,Gilgil,2020-11-01,39.0,1,39.0,No-Loyalty card,November,2020,2020.4,,,Food Item,BREADS,WHITE BREAD,Ultra-processed foods,KGS,400G,0.4,0.4,97.5,BREADS (KGS),1
,NAK,,BROWN BREAD 600G,59,1.0,2051,3065,2020-11-08,MPESA,001_003,001_003-3065,,A,A1,Nakuru,Gilgil,2020-11-01,59.0,1,59.0,No-Loyalty card,November,2020,2020.4,,,Food Item,BREADS,BROWN BREAD,Ultra-processed foods,KGS,600G,0.6,0.6,98.33333333333334,BREADS (KGS),1
,NAK,,WHITE BREAD 800G.,79,1.0,2051,3065,2020-11-08,MPESA,001_003,001_003-3065,,A,A1,Nakuru,Gilgil,2020-11-01,79.0,1,79.0,No-Loyalty card,November,2020,2020.4,,,Food Item,BREADS,WHITE BREAD,Ultra-processed foods,KGS,800G,0.8,0.8,98.75,BREADS (KGS),1
,NAK,,BEEF MINCED HUBERS (LEAL) KITE,650,0.5,2051,3065,2020-11-08,MPESA,001_003,001_003-3065,,A,A1,Nakuru,Gilgil,2020-11-01,325.0,1,325.0,No-Loyalty card,November,2020,2020.4,,,Food Item,RED MEAT,BEEF MINCE,Unprocessed/Minimally processed foods,KGS,,,0.5,650.0,RED MEAT (KGS),5
,NAK,,FESTIVE WHITE BREAD 600G,70,1.0,160,3066,2020-11-08,Cash,001_003,001_003-3066,,A,A1,Nakuru,Gilgil,2020-11-01,70.0,1,70.0,No-Loyalty card,November,2020,2020.4,,,Food Item,BREADS,WHITE BREAD,Ultra-processed foods,KGS,600G,0.6,0.6,116.66666666666669,BREADS (KGS),1
,NAK,,LITTLE HEART CAKE 300G J/SUPER,80,1.0,160,3066,2020-11-08,Cash,001_003,001_003-3066,,A,A1,Nakuru,Gilgil,2020-11-01,80.0,1,80.0,No-Loyalty card,November,2020,2020.4,,,Food Item,MARBLE CAKES,MARBLE CAKES,Ultra-processed foods,KGS,300G,0.3,0.3,266.6666666666667,MARBLE CAKES (KGS),1
,NAK,,H.O.MANJI GINGER CLASSIC BISC. 75G,19,1.0,84,3067,2020-11-08,Cash,001_003,001_003-3067,,A,A1,Nakuru,Gilgil,2020-11-01,19.0,1,19.0,No-Loyalty card,November,2020,2020.4,,,Food Item,"COOKIES, BISCUITS AND WAFERS",BISCUITS,Ultra-processed foods,KGS,75G,0.075,0.075,253.33333333333331,"COOKIES, BISCUITS AND WAFERS (KGS)",1
,NAK,,RICE 1KG LONG GRAIN,115,1.0,386,3069,2020-11-08,Cash,001_003,001_003-3069,,A,A1,Nakuru,Gilgil,2020-11-01,115.0,1,115.0,No-Loyalty card,November,2020,2020.4,,,Food Item,CEREAL GRAINS,WHITE RICE,Unprocessed/Minimally processed foods,KGS,1KG,1.0,1.0,115.0,CEREAL GRAINS (KGS),5
,NAK,,BUTALI BROWN SUGAR 1KG PKT,105,1.0,386,3069,2020-11-08,Cash,001_003,001_003-3069,,A,A1,Nakuru,Gilgil,2020-11-01,105.0,1,105.0,No-Loyalty card,November,2020,2020.4,,,Food Item,SUGAR,BROWN SUGAR,Processed Culinary Ingredients,KGS,1KG,1.0,1.0,105.0,SUGAR (KGS),3
,NAK,,GOLDEN BARREL BROWN 600G,71,1.0,386,3069,2020-11-08,Cash,001_003,001_003-3069,,A,A1,Nakuru,Gilgil,2020-11-01,71.0,1,71.0,No-Loyalty card,November,2020,2020.4,,,Food Item,BREADS,BROWN BREAD,Ultra-processed foods,KGS,600G,0.6,0.6,118.33333333333334,BREADS (KGS),1
,NAK,,TEA SCONES 200G,40,2.0,386,3069,2020-11-08,Cash,001_003,001_003-3069,,A,A1,Nakuru,Gilgil,2020-11-01,80.0,2,40.0,No-Loyalty card,November,2020,2020.4,,,Food Item,PASTRIES,PASTRIES - SCONES,Ultra-processed foods,KGS,200G,0.2,0.4,200.0,PASTRIES (KGS),1
,NAK,,FRESH FRI 500ML,94,1.0,463,3070,2020-11-08,Cash,001_003,001_003-3070,,A,A1,Nakuru,Gilgil,2020-11-01,94.0,1,94.0,No-Loyalty card,November,2020,2020.4,,,Food Item,COOKING OIL,VEGETABLE OIL,Processed Culinary Ingredients,LTRS,500ML,0.5,0.5,188.0,COOKING OIL (LTRS),3
,NAK,,AJAB MAIZE MEAL 2KG,112,1.0,463,3070,2020-11-08,Cash,001_003,001_003-3070,,A,A1,Nakuru,Gilgil,2020-11-01,112.0,1,112.0,No-Loyalty card,November,2020,2020.4,,,Food Item,MAIZE/CORN FLOUR,MAIZE FLOUR,Unprocessed/Minimally processed foods,KGS,2KG,2.0,2.0,56.0,MAIZE/CORN FLOUR (KGS),5
,NAK,,BUTALI BROWN SUGAR 1KG PKT,105,1.0,463,3070,2020-11-08,Cash,001_003,001_003-3070,,A,A1,Nakuru,Gilgil,2020-11-01,105.0,1,105.0,No-Loyalty card,November,2020,2020.4,,,Food Item,SUGAR,BROWN SUGAR,Processed Culinary Ingredients,KGS,1KG,1.0,1.0,105.0,SUGAR (KGS),3
,NAK,,DELICIOUS MINI MADERIA 350G,78,1.0,463,3070,2020-11-08,Cash,001_003,001_003-3070,,A,A1,Nakuru,Gilgil,2020-11-01,78.0,1,78.0,No-Loyalty card,November,2020,2020.4,,,Food Item,MARBLE CAKES,MARBLE CAKES,Ultra-processed foods,KGS,350G,0.35,0.35,222.8571428571429,MARBLE CAKES (KGS),1
,NAK,,BROWN BREAD 600G,59,1.0,463,3070,2020-11-08,Cash,001_003,001_003-3070,,A,A1,Nakuru,Gilgil,2020-11-01,59.0,1,59.0,No-Loyalty card,November,2020,2020.4,,,Food Item,BREADS,BROWN BREAD,Ultra-processed foods,KGS,600G,0.6,0.6,98.33333333333334,BREADS (KGS),1
,NAK,,PEMBE WHEAT 2KG,107,1.0,107,3071,2020-11-08,Cash,001_003,001_003-3071,,A,A1,Nakuru,Gilgil,2020-11-01,107.0,1,107.0,No-Loyalty card,November,2020,2020.4,,,Food Item,WHEAT FLOUR,WHEAT FLOUR,Unprocessed/Minimally processed foods,KGS,2KG,2.0,2.0,53.5,WHEAT FLOUR (KGS),5
,NAK,,FRESH FRI 1L,177,1.0,399,3073,2020-11-08,Cash,001_003,001_003-3073,,A,A1,Nakuru,Gilgil,2020-11-01,177.0,1,177.0,No-Loyalty card,November,2020,2020.4,,,Food Item,COOKING OIL,VEGETABLE OIL,Processed Culinary Ingredients,LTRS,1L,1.0,1.0,177.0,COOKING OIL (LTRS),3
,NAK,,PEMBE WHEAT 2KG,107,1.0,399,3073,2020-11-08,Cash,001_003,001_003-3073,,A,A1,Nakuru,Gilgil,2020-11-01,107.0,1,107.0,No-Loyalty card,November,2020,2020.4,,,Food Item,WHEAT FLOUR,WHEAT FLOUR,Unprocessed/Minimally processed foods,KGS,2KG,2.0,2.0,53.5,WHEAT FLOUR (KGS),5
,NAK,,SOKO MAIZE MEAL 2KG,100,1.0,399,3073,2020-11-08,Cash,001_003,001_003-3073,,A,A1,Nakuru,Gilgil,2020-11-01,100.0,1,100.0,No-Loyalty card,November,2020,2020.4,,,Food Item,MAIZE/CORN FLOUR,MAIZE FLOUR,Unprocessed/Minimally processed foods,KGS,2KG,2.0,2.0,50.0,MAIZE/CORN FLOUR (KGS),5
,NAK,,KCC TAIFA ESL FRESH MILK 400ML,40,10.0,525,3074,2020-11-08,Cash,001_003,001_003-3074,,A,A1,Nakuru,Gilgil,2020-11-01,400.0,10,40.0,No-Loyalty card,November,2020,2020.4,,,Food Item,WHOLE MILK,FRESH MILK,Unprocessed/Minimally processed foods,LTRS,400ML,0.4,4.0,100.0,WHOLE MILK (LTRS),5
,NAK,,H.O.MANJI CREAM CHOC 78G,28,1.0,277,3075,2020-11-08,Cash,001_003,001_003-3075,,A,A1,Nakuru,Gilgil,2020-11-01,28.0,1,28.0,No-Loyalty card,November,2020,2020.4,,,Food Item,"COOKIES, BISCUITS AND WAFERS",BISCUITS,Ultra-processed foods,KGS,78G,0.078,0.078,358.9743589743589,"COOKIES, BISCUITS AND WAFERS (KGS)",1
,NAK,,GOLDEN MARIETTA BISCUITS 100G,25,1.0,277,3075,2020-11-08,Cash,001_003,001_003-3075,,A,A1,Nakuru,Gilgil,2020-11-01,25.0,1,25.0,No-Loyalty card,November,2020,2020.4,,,Food Item,"COOKIES, BISCUITS AND WAFERS",BISCUITS,Ultra-processed foods,KGS,100G,0.1,0.1,250.0,"COOKIES, BISCUITS AND WAFERS (KGS)",1
,NAK,,KUDOS SALT & VINEGAR 100G,49,1.0,277,3075,2020-11-08,Cash,001_003,001_003-3075,,A,A1,Nakuru,Gilgil,2020-11-01,49.0,1,49.0,No-Loyalty card,November,2020,2020.4,,,Food Item,SWEET AND SAVOURY SNACKS,CORN PUFFS,Ultra-processed foods,KGS,100G,0.1,0.1,490.0,SWEET AND SAVOURY SNACKS (KGS),1
,NAK,,AFIA JUICE MULT-VITAMIN 500ML,65,1.0,277,3075,2020-11-08,Cash,001_003,001_003-3075,,A,A1,Nakuru,Gilgil,2020-11-01,65.0,1,65.0,No-Loyalty card,November,2020,2020.4,,,Food Item,FRUIT DRINKS/SWEETENED JUICES & BOTTLED TEAS,FRUIT DRINKS/SWEETENED JUICE,Ultra-processed foods,LTRS,500ML,0.5,0.5,130.0,FRUIT DRINKS/SWEETENED JUICES & BOTTLED TEAS (LTRS),1
,NAK,,JOY SUPER BITES MANDAZI 180G,37,1.0,277,3075,2020-11-08,Cash,001_003,001_003-3075,,A,A1,Nakuru,Gilgil,2020-11-01,37.0,1,37.0,No-Loyalty card,November,2020,2020.4,,,Food Item,PASTRIES,PASTRIES - MANDAZI,Ultra-processed foods,KGS,180G,0.18,0.18,205.5555555555556,PASTRIES (KGS),1
,NAK,,DELICIOUS DELIGHT MANDAZI 200GM,29,2.0,277,3075,2020-11-08,Cash,001_003,001_003-3075,,A,A1,Nakuru,Gilgil,2020-11-01,58.0,2,29.0,No-Loyalty card,November,2020,2020.4,,,Food Item,PASTRIES,PASTRIES - MANDAZI,Ultra-processed foods,KGS,200GM,0.2,0.4,145.0,PASTRIES (KGS),1
,NAK,,EXCEL EXTRA KENYAN PISHORI 1KG,199,1.0,519,3076,2020-11-08,MPESA,001_003,001_003-3076,,A,A1,Nakuru,Gilgil,2020-11-01,199.0,1,199.0,No-Loyalty card,November,2020,2020.4,,,Food Item,CEREAL GRAINS,WHITE RICE,Unprocessed/Minimally processed foods,KGS,1KG,1.0,1.0,199.0,CEREAL GRAINS (KGS),5
,NAK,,PEP MANGO DRINK 1.5L,175,1.0,519,3076,2020-11-08,MPESA,001_003,001_003-3076,,A,A1,Nakuru,Gilgil,2020-11-01,175.0,1,175.0,No-Loyalty card,November,2020,2020.4,,,Food Item,DILUTING JUICE,SQUASHES,Ultra-processed foods,LTRS,5L,5.0,5.0,35.0,DILUTING JUICE (LTRS),1
,NAK,,FESTIVE WHITE BREAD 800G,90,1.0,519,3076,2020-11-08,MPESA,001_003,001_003-3076,,A,A1,Nakuru,Gilgil,2020-11-01,90.0,1,90.0,No-Loyalty card,November,2020,2020.4,,,Food Item,BREADS,WHITE BREAD,Ultra-processed foods,KGS,800G,0.8,0.8,112.5,BREADS (KGS),1
,NAK,,DAZ BANANA FLAVOUR 180G MILL,40,1.0,519,3076,2020-11-08,MPESA,001_003,001_003-3076,,A,A1,Nakuru,Gilgil,2020-11-01,40.0,1,40.0,No-Loyalty card,November,2020,2020.4,,,Food Item,MILK DRINKS,FLAVOURED MILK,Ultra-processed foods,KGS,180G,0.18,0.18,222.22222222222223,MILK DRINKS (KGS),1
,NAK,,DOUGHNUT PLAIN 80G,35,1.0,35,3078,2020-11-08,Cash,001_003,001_003-3078,,A,A1,Nakuru,Gilgil,2020-11-01,35.0,1,35.0,No-Loyalty card,November,2020,2020.4,,,Food Item,PASTRIES,PASTRIES - DOUGHNUT,Ultra-processed foods,KGS,80G,0.08,0.08,437.5,PASTRIES (KGS),1
,NAK,,NEW JUICY FRUIT 10S,20,1.0,755,3079,2020-11-08,Cash,001_003,001_003-3079,,A,A1,Nakuru,Gilgil,2020-11-01,20.0,1,20.0,No-Loyalty card,November,2020,2020.4,,,Food Item,CANDY AND CONFECTIONERY,CHEWING GUMS,Ultra-processed foods,PCS,JUICY FRUIT 10S,10.0,10.0,2.0,CANDY AND CONFECTIONERY (PCS),1
,NAK,,MABUYU 100G YANA,30,2.0,755,3079,2020-11-08,Cash,001_003,001_003-3079,,A,A1,Nakuru,Gilgil,2020-11-01,60.0,2,30.0,No-Loyalty card,November,2020,2020.4,,,Food Item,CANDY AND CONFECTIONERY,BAOBAB SEED CANDY/MABUYU,Ultra-processed foods,KGS,100G,0.1,0.2,300.0,CANDY AND CONFECTIONERY (KGS),1
,NAK,,KENTASTE C/NUT COOKING OIL 500ML PL BTL,595,1.0,783,3082,2020-11-08,MPESA,001_003,001_003-3082,,A,A1,Nakuru,Gilgil,2020-11-01,595.0,1,595.0,No-Loyalty card,November,2020,2020.4,,,Food Item,COOKING OIL,COCONUT OIL,Processed Culinary Ingredients,LTRS,500ML,0.5,0.5,1190.0,COOKING OIL (LTRS),3
